Date,Open,High,Low,Close,Volume,Adj Close
2015-04-21,138.90,139.25,134.15,134.85,1084100,132.1786
2015-04-20,140.25,141.75,137.40,138.70,526600,135.9523
2015-04-17,137.65,141.80,137.65,139.80,1490800,137.0305
2015-04-16,135.55,137.90,135.55,137.25,386900,134.5311
2015-04-15,136.30,137.40,134.80,135.55,489200,132.8647
2015-04-14,136.00,136.00,136.00,136.00,000,133.3058
2015-04-13,138.50,138.95,135.20,136.00,393000,133.3058
2015-04-10,139.70,139.70,137.00,137.90,577200,135.1682
2015-04-09,138.25,141.00,136.70,139.95,549400,137.1776
2015-04-08,137.20,138.85,136.25,137.95,500700,135.2172
2015-04-07,135.00,137.55,134.10,136.95,455800,134.237
2015-04-06,132.65,135.20,132.10,134.70,403000,132.0316
2015-04-03,132.15,132.15,132.15,132.15,000,129.5321
2015-04-02,132.15,132.15,132.15,132.15,000,129.5321
2015-04-01,129.00,132.90,127.70,132.15,759100,129.5321
2015-03-31,133.95,133.95,128.75,129.15,511600,126.5915
2015-03-30,134.25,134.25,130.35,131.40,353300,128.7969
2015-03-27,130.00,134.10,130.00,133.55,382100,130.9044
2015-03-26,131.55,133.40,128.70,129.70,371200,127.1306
2015-03-25,133.00,134.70,132.40,132.80,280600,130.1692
2015-03-24,136.00,136.00,132.30,133.20,401600,130.5613
2015-03-23,131.95,136.50,131.95,135.75,584500,133.0608
2015-03-20,132.10,134.85,130.65,132.10,462000,129.4831
2015-03-19,134.90,136.20,131.10,132.05,390800,129.4341
2015-03-18,134.50,134.50,131.70,133.10,398100,130.4633
2015-03-17,128.00,134.70,127.60,134.20,1165000,131.5415
2015-03-16,131.10,132.00,123.50,126.90,958400,124.3861
2015-03-13,136.20,137.00,131.10,131.70,691100,129.091
2015-03-12,131.50,135.55,129.10,134.85,1032700,132.1786
2015-03-11,138.90,138.90,127.30,130.45,2243800,127.8658
2015-03-10,142.90,144.00,136.70,138.05,841100,135.3152
2015-03-09,149.45,150.00,140.10,140.95,1455300,138.1578
2015-03-06,147.90,147.90,147.90,147.90,000,144.9701
2015-03-05,153.00,154.00,146.95,147.90,1726000,144.9701
2015-03-04,160.00,161.10,152.35,153.05,527500,150.0181
2015-03-03,157.00,159.10,156.35,158.30,259100,155.1641
2015-03-02,154.00,157.20,153.50,156.50,432700,153.3997
2015-02-27,149.80,155.90,149.80,155.20,446600,152.1255
2015-02-26,153.50,153.90,148.05,149.70,436500,146.7344
2015-02-25,154.20,155.50,152.30,153.50,329200,150.4591
