Date,Open,High,Low,Close,Volume,Adj Close
2015-03-11,458.00,462.95,453.60,458.90,285300,441.89
2015-03-10,469.70,471.40,453.60,457.70,385600,440.74
2015-03-09,488.20,488.45,465.00,467.15,332000,449.84
2015-03-06,489.75,489.75,489.75,489.75,000,471.60
2015-03-05,482.15,492.90,480.00,489.75,852100,471.60
2015-03-04,499.55,507.80,471.00,474.90,780000,457.30
2015-03-03,484.00,498.40,481.00,494.55,548500,476.22
2015-03-02,479.50,487.55,469.05,480.15,429800,462.35
2015-02-27,458.70,475.00,457.10,473.10,385200,455.57
2015-02-26,451.00,464.20,450.00,455.95,368600,439.05
2015-02-25,457.50,460.80,454.50,457.25,209800,440.30
2015-02-24,459.50,461.90,449.65,455.00,368600,438.14
2015-02-23,466.00,472.80,456.05,459.00,394200,441.99
2015-02-20,472.00,475.00,463.95,466.10,411200,448.83
2015-02-19,460.00,472.40,448.35,469.00,569500,451.62
2015-02-18,450.00,463.00,448.65,456.55,382500,439.63
2015-02-17,450.85,450.85,450.85,450.85,000,434.14
2015-02-16,452.00,459.40,447.50,450.85,438000,434.14
2015-02-13,444.50,454.00,439.10,446.15,533400,429.61
2015-02-12,425.65,444.25,425.65,440.90,848300,424.56
2015-02-11,425.00,428.90,415.80,423.15,602300,407.47
2015-02-10,413.70,432.00,400.80,421.65,1121600,406.02
2015-02-09,448.70,448.70,417.55,419.25,788300,403.71
2015-02-06,471.00,475.95,455.00,459.00,451800,441.99
2015-02-05,498.70,500.55,466.05,471.10,503900,453.64
2015-02-04,502.15,509.05,495.10,498.35,431300,479.88
2015-02-03,520.90,521.40,500.00,501.90,371800,483.30
2015-02-02,507.90,521.90,503.50,517.15,455800,497.98
2015-01-30,482.15,513.60,482.15,508.35,863800,489.51
